index,bed,bath,acre_lot,zip_code,house_size,price
2464,6,3,0.1,2907,4032,399900
2465,6,3,0.24,2895,5429,365000
2466,6,3,0.11,2895,4866,349900
2467,6,3,0.23,2911,3200,450000
2468,6,3,0.09,2908,4339,449000
2469,6,3,0.44,2864,2137,399900
2470,6,3,0.05,2908,3421,379000
2471,6,3,0.14,2860,4138,499000
2472,6,3,0.05,2909,3563,379900
2473,6,3,0.13,2861,3400,405000
2474,6,3,0.08,2908,3752,379900
2475,6,3,0.17,2860,4200,380000
2476,6,3,0.14,2860,5386,469000
2477,6,3,0.08,2908,3327,500000
2478,6,3,0.11,2895,4650,350000
2479,6,3,0.09,2863,2184,300000
2480,6,3,0.12,2905,6348,399900
2481,6,3,0.08,2838,5778,299900
2482,6,3,0.08,2860,3316,389900
2483,6,3,0.07,2908,2652,405000
2484,6,3,0.1,2909,4357,389900
2485,6,3,0.14,2860,4616,450000
2486,6,3,0.08,2907,3593,399900
2487,6,3,0.11,2895,6268,359900
2488,6,3,0.12,2895,5628,354900
2489,6,3,0.13,2895,4536,399000
2490,6,3,0.08,2895,3852,359000
2491,6,3,0.16,2860,5242,375000
2492,6,3,0.09,2904,8662,469888
2493,6,3,0.16,2895,3995,339900
2494,6,3,0.23,2911,5205,450000
2495,6,3,0.09,2860,4822,399900
2496,6,3,0.11,2860,5488,449900
2497,6,3,0.24,2895,5429,365000
2498,6,3,0.23,2911,3200,450000
2499,6,3,0.11,2895,4866,349900
2500,6,3,0.44,2864,2137,399900
2501,6,3,0.14,2860,4138,499000
2502,6,3,0.13,2861,3400,405000
2503,6,3,0.17,2860,4200,380000
2504,6,3,0.14,2860,5386,469000
2505,6,3,0.11,2895,4650,350000
2506,6,3,0.09,2863,2184,300000
2507,6,3,0.16,2895,3580,319900
2508,6,3,0.08,2838,5778,299900
2509,6,3,0.08,2860,3316,389900
2510,6,3,0.07,2908,2652,405000
2511,6,3,0.14,2860,4616,450000
2512,6,3,0.27,2874,2340,625000
2513,6,3,0.08,2914,4888,449900
2514,6,3,0.07,2889,3812,449000
2515,6,3,0.12,2840,2911,1200000
2516,6,3,0.93,2824,2688,399900
2517,6,3,0.93,2807,4194,1750000
2518,6,3,0.07,2905,3863,239900
2519,6,3,0.27,2874,2340,625000
2520,6,3,19.57,2818,2065,5250000
2521,6,3,0.23,2881,2358,650000
2522,6,3,0.36,2816,4115,299000
2523,6,3,0.15,2879,2334,499000
2524,6,3,0.19,2891,2464,449000
2525,6,3,0.06,2893,2956,325000
2526,6,3,1,2807,2799,1999000
2527,6,3,0.27,2874,2340,625000
2528,6,3,0.93,2807,4194,1750000
2529,6,3,0.23,2881,2358,650000
2530,6,3,0.36,2816,4115,299000
2531,6,3,0.15,2879,2334,499000
2532,6,3,0.19,2891,2464,449000
2533,6,3,0.06,2893,2956,325000
2534,6,3,0.68,2920,4709,299900
2535,6,3,0.31,2920,5192,399900
2536,6,3,0.11,2895,6268,359900
2537,6,3,0.09,2908,5680,415000
2538,6,3,0.16,2860,5242,375000
2539,6,3,0.08,2895,3852,359000
2540,6,3,0.09,2904,8662,469888
2541,6,3,0.13,2895,4536,399000
2542,6,3,0.11,2909,4225,425000
2543,6,3,0.09,2909,2997,425000
2544,6,3,0.11,2909,5351,110000
2545,6,3,0.07,2905,4502,429900
2546,6,3,0.14,2909,3328,550000
2547,6,3,0.08,2914,4888,449900
2548,6,3,0.1,2906,4113,399000
2549,6,3,0.16,2895,3995,339900
2550,6,3,0.09,2909,2997,375000
2551,6,3,0.1,2906,4976,825000
2552,6,3,0.04,2908,3285,300000
2553,6,3,0.09,2910,3227,695000
2554,6,3,0.12,2907,4759,354900
2555,6,3,0.07,2907,2282,377000
2556,6,3,0.23,2911,5205,450000
2557,6,3,0.17,2908,4368,379900
2558,6,3,0.09,2860,4822,399900
2559,6,3,0.1,2909,5432,850000
2560,6,3,0.11,2860,5488,449900
2561,6,3,0.09,2903,4104,890000
2562,6,3,0.1,2907,4032,399900
2563,6,3,0.11,2895,4866,349900
2564,6,3,0.08,2905,1232,375000
2565,6,3,0.24,2895,5429,365000
2566,6,3,0.23,2911,3200,450000
2567,6,3,0.09,2908,4339,449000
2568,6,3,0.44,2864,2137,399900
2569,6,3,0.14,2860,4138,499000
2570,6,3,0.05,2908,3421,379000
2571,6,3,0.05,2909,3563,379900
2572,6,3,0.13,2861,3400,405000
2573,6,3,0.08,2908,3752,379900
2574,6,3,0.17,2860,4200,380000
2575,6,3,0.14,2860,5386,469000
2576,6,3,0.08,2908,3327,500000
2577,6,3,0.11,2895,4650,350000
2578,6,3,0.12,2905,6348,399900
2579,6,3,0.08,2838,5778,299900
2580,6,3,0.1,2909,4357,389900
2581,6,3,0.08,2860,3316,389900
2582,6,3,0.15,2914,4804,519900
2583,6,3,0.14,2860,4616,450000
2584,6,3,0.07,2908,2652,405000
2585,6,3,0.14,2905,5424,489000
2586,6,3,0.06,2909,3708,399900
2587,6,3,0.11,2860,1769,400000
2588,6,3,0.32,2825,3140,454900
2589,6,3,0.08,2838,5778,299900
2590,6,3,0.36,2816,4115,299000
2591,6,3,19.57,2818,2065,5250000
2592,6,3,0.07,2905,3863,239900
2593,6,3,0.09,2907,3463,250000
2594,6,3,0.16,2909,3552,339900
2595,6,3,0.07,2905,3863,239900
2596,6,3,0.31,2920,5192,399900
2597,6,3,0.09,2908,5680,415000
2598,6,3,0.11,2895,6268,359900
2599,6,3,0.08,2895,3852,359000
2600,6,3,0.13,2895,4536,399000
2601,6,3,0.16,2860,5242,375000
2602,6,3,0.09,2904,8662,469888
2603,6,3,0.11,2909,4225,425000
2604,6,3,0.09,2909,2997,425000
2605,6,3,0.11,2909,5351,110000
2606,6,3,0.07,2905,4502,429900
2607,6,3,0.14,2909,3328,550000
2608,6,3,0.1,2906,4113,399000
2609,6,3,0.08,2914,4888,449900
2610,6,3,0.09,2909,2997,375000
2611,6,3,0.16,2895,3995,339900
2612,6,3,0.1,2906,4976,825000
2613,6,3,0.04,2908,3285,300000
2614,6,3,0.09,2910,3227,695000
2615,6,3,0.12,2907,4759,354900
2616,6,3,0.07,2907,2282,377000
2617,6,3,0.23,2911,5205,450000
2618,6,3,0.17,2908,4368,379900
2619,6,3,0.09,2860,4822,399900
2620,6,3,0.1,2909,5432,850000
2621,6,3,0.11,2860,5488,449900
2622,6,3,0.09,2903,4104,890000
2623,6,3,0.1,2907,4032,399900
2624,6,3,0.11,2895,4866,349900
2625,6,3,0.08,2905,1232,375000
2626,6,3,0.24,2895,5429,365000
2627,6,3,0.23,2911,3200,450000
2628,6,3,0.09,2908,4339,449000
2629,6,3,0.44,2864,2137,399900
2630,6,3,0.05,2908,3421,379000
2631,6,3,0.14,2860,4138,499000
2632,6,3,0.07,2889,3812,449000
2633,6,3,0.05,2909,3563,379900
2634,6,3,0.13,2861,3400,405000
2635,6,3,0.08,2908,3752,379900
2636,6,3,0.17,2860,4200,380000
2637,6,3,0.23,2888,3832,449900
2638,6,3,0.08,2908,3327,500000
2639,6,3,0.14,2860,5386,469000
2640,6,3,0.16,2895,3580,319900
2641,6,3,0.56,2889,5548,310000
2642,6,3,0.12,2905,6348,399900
2643,6,3,0.08,2838,5778,299900
2644,6,3,0.08,2860,3316,389900
2645,6,3,0.15,2914,4804,519900
2646,6,3,0.1,2909,4357,389900
2647,6,3,0.07,2908,2652,405000
2648,6,3,0.08,2907,3593,399900
2649,6,3,0.14,2905,5424,489000
2650,6,3,0.23,2881,2358,650000
2651,6,3,0.15,2879,2334,499000
2652,6,3,0.19,2891,2464,449000
2653,6,3,0.32,2825,3140,454900
2654,6,3,0.36,2816,4115,299000
2655,6,3,0.23,2881,2358,650000
2656,6,3,0.19,2891,2464,449000
2657,6,3,0.15,2879,2334,499000
2658,6,3,0.06,2893,2956,325000
2659,6,3,0.09,2907,3463,250000
2660,6,3,0.16,2909,3552,339900
2661,6,3,0.31,2920,5192,399900
2662,6,3,0.09,2908,5680,415000
2663,6,3,0.16,2860,5242,375000
2664,6,3,0.11,2909,4225,425000
2665,6,3,0.09,2904,8662,469888
2666,6,3,0.09,2909,2997,425000
2667,6,3,0.11,2909,5351,110000
2668,6,3,0.07,2905,4502,429900
2669,6,3,0.32,2825,3140,454900
2670,6,3,0.14,2909,3328,550000
2671,6,3,0.1,2906,4113,399000
2672,6,3,19.57,2818,2065,5250000
2673,6,3,0.08,2914,4888,449900
2674,6,3,0.09,2909,2997,375000
2675,6,3,0.1,2906,4976,825000
2676,6,3,0.04,2908,3285,300000
2677,6,3,0.09,2910,3227,695000
2678,6,3,0.12,2907,4759,354900
2679,6,3,0.36,2816,4115,299000
2680,6,3,0.23,2911,5205,450000
2681,6,3,0.07,2907,2282,377000
2682,6,3,0.09,2860,4822,399900
2683,6,3,0.17,2908,4368,379900
2684,6,3,0.1,2909,5432,850000
2685,6,3,0.11,2860,5488,449900
2686,6,3,0.09,2903,4104,890000
2687,6,3,0.1,2907,4032,399900
2688,6,3,0.06,2893,2956,325000
2689,6,3,0.08,2905,1232,375000
2690,6,3,0.23,2911,3200,450000
2691,6,3,0.09,2908,4339,449000
2692,6,3,0.44,2864,2137,399900
2693,6,3,0.12,2908,3275,385900
2694,6,3,0.14,2860,4138,499000
2695,6,3,0.05,2908,3421,379000
2696,6,3,0.07,2889,3812,449000
2697,6,3,0.13,2861,3400,405000
2698,6,3,0.05,2909,3563,379900
2699,6,3,0.08,2908,3752,379900
2700,6,3,0.23,2888,3832,449900
2701,6,3,0.08,2908,3327,500000
2702,6,3,0.17,2860,4200,380000
2703,6,3,0.14,2860,5386,469000
2704,6,3,0.56,2889,5548,310000
2705,6,3,0.12,2905,6348,399900
2706,6,3,0.07,2908,2652,405000
2707,6,3,0.1,2909,4357,389900
2708,6,3,0.08,2860,3316,389900
2709,6,3,0.14,2905,5424,489000
2710,6,3,0.11,2860,1769,400000
2711,6,3,0.06,2909,3708,399900
2712,6,3,0.31,2920,5192,399900
2713,6,3,0.09,2908,5680,415000
2714,6,3,0.11,2909,4225,425000
2715,6,3,0.09,2909,2997,425000
2716,6,3,0.11,2909,5351,110000
2717,6,3,0.09,2904,8662,469888
2718,6,3,0.32,2825,3140,454900
2719,6,3,0.14,2909,3328,550000
2720,6,3,0.1,2906,4113,399000
2721,6,3,19.57,2818,2065,5250000
2722,6,3,0.09,2909,2997,375000
2723,6,3,0.1,2906,4976,825000
2724,6,3,0.04,2908,3285,300000
2725,6,3,0.09,2910,3227,695000
2726,6,3,0.12,2907,4759,354900
2727,6,3,0.36,2816,4115,299000
2728,6,3,0.23,2911,5205,450000
2729,6,3,0.07,2907,2282,377000
2730,6,3,0.17,2908,4368,379900
2731,6,3,0.1,2909,5432,850000
2732,6,3,0.09,2903,4104,890000
2733,6,3,0.1,2907,4032,399900
2734,6,3,0.06,2893,2956,325000
2735,6,3,0.08,2905,1232,375000
2736,6,3,0.23,2911,3200,450000
2737,6,3,0.09,2908,4339,449000
2738,6,3,0.12,2908,3275,385900
2739,6,3,0.05,2908,3421,379000
2740,6,3,0.05,2909,3563,379900
2741,6,3,0.08,2908,3752,379900
2742,6,3,0.08,2908,3327,500000
2743,6,3,0.12,2905,6348,399900
2744,6,3,0.1,2909,4357,389900
2745,6,3,0.07,2908,2652,405000
2746,6,3,0.12,2895,5628,354900
2747,6,3,0.08,2895,3852,359000
2748,6,3,0.11,2895,6268,359900
2749,6,3,0.13,2895,4536,399000
2750,6,3,0.16,2895,3995,339900
2751,6,3,0.23,2911,5205,450000
2752,6,3,0.24,2895,5429,365000
2753,6,3,0.23,2911,3200,450000
2754,6,3,0.11,2895,4866,349900
2755,6,3,0.11,2895,4650,350000
2756,6,3,0.08,2838,5778,299900
2757,6,3,0.16,2895,3580,319900
2758,6,3,0.31,2920,5192,399900
2759,6,3,0.32,2825,3140,454900
2760,6,3,19.57,2818,2065,5250000
2761,6,3,0.09,2910,3227,695000
2762,6,3,0.36,2816,4115,299000
2763,6,3,0.06,2893,2956,325000
2764,6,3,0.07,2889,3812,449000
2765,6,3,0.17,2839,3858,379000
2766,6,3,0.93,2824,2688,399900
2767,6,3,0.11,2860,1769,400000
2768,6,3,0.12,2840,2911,1200000
2769,6,3,0.14,2860,4138,499000
2770,6,3,0.17,2860,4200,380000
2771,6,3,0.14,2860,4616,450000
2772,6,3,0.14,2860,5386,469000
2773,6,3,0.11,2860,1769,400000
2774,6,3,0.08,2860,3316,389900
2775,6,3,0.13,2861,3400,405000
2776,6,3,0.09,2863,2184,300000
2777,6,3,0.44,2864,2137,399900
2778,6,3,0.27,2874,2340,625000
2779,6,3,0.11,2895,6268,359900
2780,6,3,0.12,2895,5628,354900
2781,6,3,0.23,2881,2358,650000
2782,6,3,0.19,2891,2464,449000
2783,6,3,0.15,2879,2334,499000
2784,6,3,0.68,2920,4709,299900
2785,6,3,0.31,2920,5192,399900
2786,6,3,0.11,2895,6268,359900
2787,6,3,0.09,2908,5680,415000
2788,6,3,0.08,2895,3852,359000
2789,6,3,0.13,2895,4536,399000
2790,6,3,0.16,2860,5242,375000
2791,6,3,0.11,2909,4225,425000
2792,6,3,0.09,2904,8662,469888
2793,6,3,0.09,2909,2997,425000
2794,6,3,0.11,2909,5351,110000
2795,6,3,0.07,2905,4502,429900
2796,6,3,0.35,2888,4451,699000
2797,6,3,0.09,2907,4054,340000
2798,6,3,0.14,2909,3328,550000
2799,6,3,0.27,2874,2340,625000
2800,6,3,19.57,2818,2065,5250000
2801,6,3,0.08,2914,4888,449900
2802,6,3,0.1,2906,4113,399000
2803,6,3,0.09,2909,2997,375000
2804,6,3,0.1,2906,4976,825000
2805,6,3,0.16,2895,3995,339900
2806,6,3,0.04,2908,3285,300000
2807,6,3,0.09,2910,3227,695000
2808,6,3,0.12,2907,4759,354900
2809,6,3,0.07,2907,2282,377000
2810,6,3,0.23,2911,5205,450000
2811,6,3,0.17,2908,4368,379900
2812,6,3,0.09,2860,4822,399900
2813,6,3,0.1,2909,5432,850000
2814,6,3,0.11,2860,5488,449900
2815,6,3,0.09,2903,4104,890000
2816,6,3,0.1,2907,4032,399900
2817,6,3,0.06,2893,2956,325000
2818,6,3,0.08,2905,1232,375000
2819,6,3,0.24,2895,5429,365000
2820,6,3,0.11,2895,4866,349900
2821,6,3,0.23,2911,3200,450000
2822,6,3,0.09,2908,4339,449000
2823,6,3,0.44,2864,2137,399900
2824,6,3,0.12,2908,3275,385900
2825,6,3,0.14,2860,4138,499000
2826,6,3,0.05,2908,3421,379000
2827,6,3,0.07,2889,3812,449000
2828,6,3,0.05,2909,3563,379900
2829,6,3,0.13,2861,3400,405000
2830,6,3,0.08,2908,3752,379900
2831,6,3,0.17,2860,4200,380000
2832,6,3,0.23,2888,3832,449900
2833,6,3,0.08,2908,3327,500000
2834,6,3,0.14,2860,5386,469000
2835,6,3,0.11,2895,4650,350000
2836,6,3,0.56,2889,5548,310000
2837,6,3,0.16,2895,3580,319900
2838,6,3,0.12,2905,6348,399900
2839,6,3,0.08,2838,5778,299900
2840,6,3,0.08,2860,3316,389900
2841,6,3,0.15,2914,4804,519900
2842,6,3,0.1,2909,4357,389900
2843,6,3,0.07,2908,2652,405000
2844,6,3,0.12,2840,2911,1200000
2845,6,3,0.14,2905,5424,489000
2846,6,3,0.06,2909,3708,399900
2847,6,3,0.11,2860,1769,400000
2848,6,3,0.13,2895,4536,399000
2849,6,3,0.16,2895,3995,339900
2850,6,3,0.24,2895,5429,365000
2851,6,3,0.11,2895,4650,350000
2852,6,3,0.16,2895,3580,319900
2853,6,3,0.08,2838,5778,299900
2854,6,3,0.27,2874,2340,625000
2855,6,3,19.57,2818,2065,5250000
2856,6,3,0.23,2881,2358,650000
2857,6,3,0.15,2879,2334,499000
2858,6,3,0.07,2889,3812,449000
2859,6,3,0.12,2840,2911,1200000
2860,6,3,0.11,2895,6268,359900
2861,6,3,0.12,2895,5628,354900
2862,6,3,0.09,2904,8662,469888
2863,6,3,0.13,2895,4536,399000
2864,6,3,0.09,2909,2997,425000
2865,6,3,0.1,2906,4113,399000
2866,6,3,0.16,2895,3995,339900
2867,6,3,0.1,2906,4976,825000
2868,6,3,0.04,2908,3285,300000
2869,6,3,0.23,2911,5205,450000
2870,6,3,0.17,2908,4368,379900
2871,6,3,0.09,2860,4822,399900
2872,6,3,0.11,2860,5488,449900
2873,6,3,0.09,2903,4104,890000
2874,6,3,0.24,2895,5429,365000
2875,6,3,0.23,2911,3200,450000
2876,6,3,0.09,2908,4339,449000
2877,6,3,0.11,2895,4866,349900
2878,6,3,0.44,2864,2137,399900
2879,6,3,0.12,2908,3275,385900
2880,6,3,0.14,2860,4138,499000
2881,6,3,0.05,2908,3421,379000
2882,6,3,0.13,2861,3400,405000
2883,6,3,0.17,2860,4200,380000
2884,6,3,0.08,2908,3752,379900
2885,6,3,0.14,2860,5386,469000
2886,6,3,0.08,2908,3327,500000
2887,6,3,0.11,2895,4650,350000
2888,6,3,0.09,2863,2184,300000
2889,6,3,0.08,2838,5778,299900
2890,6,3,0.14,2860,4616,450000
2891,6,3,0.08,2860,3316,389900
2892,6,3,0.07,2908,2652,405000
2893,6,3,0.93,2824,2688,399900
2894,6,3,0.15,2879,2334,499000
2895,6,3,0.23,2881,2358,650000
2896,6,3,0.12,2840,2911,1200000
2897,6,3,0.23,2888,3832,449900
2898,6,3,0.56,2889,5548,310000
2899,6,3,0.07,2889,3812,449000
2900,6,3,0.19,2891,2464,449000
2901,6,3,0.11,2895,4650,350000
2902,6,3,0.16,2895,3580,319900
2903,6,3,0.35,2888,4451,699000
2904,6,3,0.11,2895,6268,359900
2905,6,3,0.12,2895,5628,354900
2906,6,3,0.08,2895,3852,359000
2907,6,3,0.13,2895,4536,399000
2908,6,3,0.16,2895,3995,339900
2909,6,3,0.24,2895,5429,365000
2910,6,3,0.27,2874,2340,625000
2911,6,3,0.23,2881,2358,650000
2912,6,3,0.15,2879,2334,499000
2913,6,3,0.19,2891,2464,449000
2914,6,3,0.06,2893,2956,325000
2915,6,3,0.06,2893,2956,325000
2916,6,3,0.27,2874,2340,625000
2917,6,3,19.57,2818,2065,5250000
2918,6,3,0.23,2881,2358,650000
2919,6,3,0.15,2879,2334,499000
2920,6,3,0.11,2895,6268,359900
2921,6,3,0.08,2895,3852,359000
2922,6,3,0.12,2895,5628,354900
2923,6,3,0.13,2895,4536,399000
2924,6,3,0.16,2895,3995,339900
2925,6,3,0.24,2895,5429,365000
2926,6,3,0.11,2895,4866,349900
2927,6,3,0.11,2895,4650,350000
2928,6,3,0.08,2838,5778,299900
2929,6,3,0.16,2895,3580,319900
2930,6,3,0.27,2874,2340,625000
2931,6,3,1,2807,2799,1999000
2932,6,3,19.57,2818,2065,5250000
2933,6,3,0.23,2881,2358,650000
2934,6,3,0.36,2816,4115,299000
2935,6,3,0.19,2891,2464,449000
2936,6,3,0.15,2879,2334,499000
2937,6,3,0.06,2893,2956,325000
2938,6,3,0.07,2889,3812,449000
2939,6,3,0.09,2903,4104,890000
2940,6,3,0.14,2905,5424,489000
2941,6,3,0.12,2907,4759,354900
2942,6,3,0.05,2908,3421,379000
2943,6,3,0.08,2908,3752,379900
2944,6,3,0.09,2908,4339,449000
2945,6,3,0.07,2908,2652,405000
2946,6,3,0.12,2908,3275,385900
2947,6,3,0.08,2908,3327,500000
2948,6,3,0.09,2910,4212,690000
2949,6,3,0.23,2911,5205,450000
2950,6,3,0.23,2911,3200,450000
2951,6,3,0.14,2905,5424,489000
2952,6,3,0.06,2909,3708,399900
2953,6,3,0.11,2860,1769,400000
2954,6,3,0.15,2914,4804,519900
2955,6,3,0.08,2914,4888,449900
2956,6,3,0.1,2906,4113,399000
2957,6,3,0.1,2906,4976,825000
2958,6,3,0.09,2907,3463,250000
2959,6,3,0.09,2910,3227,695000
2960,6,3,0.16,2909,3552,339900
2961,6,3,0.68,2920,4709,299900
2962,6,3,0.31,2920,5192,399900
2963,6,3,0.09,2908,5680,415000
2964,6,3,0.16,2860,5242,375000
2965,6,3,0.11,2909,4225,425000
2966,6,3,0.11,2909,5351,110000
2967,6,3,0.09,2904,8662,469888
2968,6,3,0.07,2905,4502,429900
2969,6,3,0.09,2907,4054,340000
2970,6,3,0.14,2909,3328,550000
2971,6,3,0.1,2906,4113,399000
2972,6,3,0.08,2914,4888,449900
2973,6,3,0.09,2909,2997,375000
2974,6,3,0.1,2906,4976,825000
2975,6,3,0.04,2908,3285,300000
2976,6,3,0.09,2910,3227,695000
2977,6,3,0.12,2907,4759,354900
2978,6,3,0.23,2911,5205,450000
2979,6,3,0.07,2907,2282,377000
2980,6,3,0.17,2908,4368,379900
2981,6,3,0.09,2860,4822,399900
2982,6,3,0.1,2909,5432,850000
2983,6,3,0.11,2860,5488,449900
2984,6,3,0.09,2903,4104,890000
2985,6,3,0.1,2907,4032,399900
2986,6,3,0.08,2905,1232,375000
2987,6,3,0.23,2911,3200,450000
2988,6,3,0.09,2908,4339,449000
2989,6,3,0.14,2860,4138,499000
2990,6,3,0.05,2908,3421,379000
2991,6,3,0.12,2908,3275,385900
2992,6,3,0.05,2909,3563,379900
2993,6,3,0.08,2908,3752,379900
2994,6,3,0.08,2908,3327,500000
2995,6,3,0.12,2905,6348,399900
2996,6,3,0.08,2860,3316,389900
2997,6,3,0.11,2909,5351,110000
2998,6,3,0.09,2909,2997,375000
2999,6,3,0.14,2909,3328,550000
3000,6,3,0.1,2909,5432,850000
3001,6,3,0.09,2909,2997,425000
3002,6,3,0.09,2908,5680,415000
3003,6,3,0.17,2908,4368,379900
3004,6,3,0.04,2908,3285,300000
3005,6,3,0.09,2904,8662,469888
3006,6,3,0.15,2904,4339,420000
3007,6,3,0.93,2824,2688,399900
3008,6,3,0.32,2825,3140,454900
3009,6,3,0.36,2816,4115,299000
3010,6,3,0.32,2825,3140,454900
3011,6,3,0.06,2893,2956,325000
3012,6,3,0.15,2879,2334,499000
3013,6,3,0.36,2816,4115,299000
3014,6,3,0.23,2881,2358,650000
3015,6,3,0.19,2891,2464,449000
3016,6,3,0.32,2825,3140,454900
3017,6,3,0.19,2891,2464,449000
3018,6,3,0.19,2891,2464,449000
3019,6,2,0.14,2895,3126,349000
3020,6,2,0.14,2895,3126,349000
3021,6,2,0.25,2895,5065,369900
3022,6,2,0.14,2864,4120,375000
3023,6,2,0.11,2895,3678,310000
3024,6,2,0.21,2895,2361,375000
3025,6,2,0.14,2861,3120,399000
3026,6,2,0.47,2893,1471,279900
3027,6,2,0.16,2863,4022,352900
3028,6,2,0.19,2920,3342,369900
3029,6,2,0.52,2828,3902,849900
3030,6,2,0.17,2893,2228,199000
3031,6,2,0.1,2907,4333,503000
3032,6,2,0.22,2895,2232,289000
3033,6,2,0.23,2904,1827,405000
3034,6,2,0.07,2909,2256,455000
3035,6,2,0.05,2909,4850,270000
3036,6,2,0.23,2919,3036,334900
3037,6,2,0.14,2895,3126,349000
3038,6,2,0.08,2907,4895,429000
3039,6,2,0.18,2893,3303,334900
3040,6,2,0.09,2904,3682,220000
3041,6,2,0.1,2908,5048,475000
3042,6,2,0.11,2860,3720,324000
3043,6,2,0.06,2860,3492,355000
3044,6,2,0.25,2895,5065,369900
3045,6,2,0.11,2908,3240,399000
3046,6,2,0.17,2908,1694,379900
3047,6,2,0.11,2861,3576,439900
3048,6,2,0.11,2909,2786,399900
3049,6,2,0.06,2909,4671,375000
3050,6,2,0.18,2919,6240,429900
3051,6,2,0.14,2864,4120,375000
3052,6,2,0.11,2909,2816,369000
3053,6,2,0.21,2895,2361,375000
3054,6,2,0.07,2860,3243,289900
3055,6,2,0.07,2860,2944,359900
3056,6,2,0.11,2895,3678,310000
3057,6,2,0.11,2907,1963,359900
3058,6,2,0.11,2910,3336,399900
3059,6,2,0.08,2909,5365,550000
3060,6,2,0.07,2905,1675,349000
3061,6,2,0.08,2908,2512,447000
3062,6,2,0.09,2904,3672,299000
3063,6,2,0.22,2895,2232,289000
3064,6,2,0.11,2860,4050,359000
3065,6,2,0.14,2895,3126,349000
3066,6,2,0.11,2860,3872,399900
3067,6,2,0.11,2860,3720,324000
3068,6,2,0.25,2895,5065,369900
3069,6,2,0.06,2860,3492,355000
3070,6,2,0.11,2861,3576,439900
3071,6,2,0.14,2864,4120,375000
3072,6,2,0.21,2895,2361,375000
3073,6,2,0.11,2895,3678,310000
3074,6,2,0.07,2860,2944,359900
3075,6,2,0.1,2861,2984,425000
3076,6,2,0.52,2828,3902,849900
3077,6,2,0.22,2895,2232,289000
3078,6,2,0.11,2860,4050,359000
3079,6,2,0.23,2904,1827,405000
3080,6,2,0.14,2895,3126,349000
3081,6,2,0.09,2904,3682,220000
3082,6,2,0.11,2860,3872,399900
3083,6,2,0.11,2860,3720,324000
3084,6,2,0.25,2895,5065,369900
3085,6,2,0.06,2860,3492,355000
3086,6,2,0.11,2861,3576,439900
3087,6,2,0.14,2864,4120,375000
3088,6,2,0.21,2895,2361,375000
3089,6,2,0.07,2860,3243,289900
3090,6,2,0.11,2895,3678,310000
3091,6,2,0.07,2860,2944,359900
3092,6,2,0.1,2861,2984,425000
3093,6,2,0.22,2895,2232,289000
3094,6,2,0.14,2895,3126,349000
3095,6,2,0.25,2895,5065,369900
3096,6,2,0.21,2895,2361,375000
3097,6,2,0.11,2895,3678,310000
3098,6,2,0.22,2895,2232,289000
3099,6,2,0.23,2904,1827,405000
3100,6,2,0.14,2895,3126,349000
3101,6,2,0.09,2904,3682,220000
3102,6,2,0.1,2908,5048,475000
3103,6,2,0.11,2860,3720,324000
3104,6,2,0.11,2860,3872,399900
3105,6,2,0.06,2860,3492,355000
3106,6,2,0.17,2908,1694,379900
3107,6,2,0.11,2908,3240,399000
3108,6,2,0.25,2895,5065,369900
3109,6,2,0.11,2861,3576,439900
3110,6,2,0.14,2864,4120,375000
3111,6,2,0.21,2895,2361,375000
3112,6,2,0.07,2860,3243,289900
3113,6,2,0.11,2895,3678,310000
3114,6,2,0.07,2860,2944,359900
3115,6,2,0.1,2861,2984,425000
3116,6,2,0.08,2908,2512,447000
3117,6,2,0.09,2904,3672,299000
3118,6,2,0.22,2895,2232,289000
3119,6,2,0.14,2895,3126,349000
3120,6,2,0.25,2895,5065,369900
3121,6,2,0.21,2895,2361,375000
3122,6,2,0.11,2895,3678,310000
3123,6,2,0.23,2904,1827,405000
3124,6,2,0.14,2895,3126,349000
3125,6,2,0.25,2895,5065,369900
3126,6,2,0.21,2895,2361,375000
3127,6,2,0.11,2895,3678,310000
3128,6,2,0.11,2885,3144,340000
3129,6,2,0.16,2863,4022,352900
3130,6,2,0.19,2920,3342,369900
3131,6,2,0.1,2907,4333,503000
3132,6,2,0.11,2860,4050,359000
3133,6,2,0.23,2904,1827,405000
3134,6,2,0.05,2909,4850,270000
3135,6,2,0.07,2909,2256,455000
3136,6,2,0.08,2907,4895,429000
3137,6,2,0.09,2904,3682,220000
3138,6,2,0.1,2908,5048,475000
3139,6,2,0.11,2860,3720,324000
3140,6,2,0.11,2885,3144,340000
3141,6,2,0.11,2860,3872,399900
3142,6,2,0.11,2908,3240,399000
3143,6,2,0.06,2860,3492,355000
3144,6,2,0.17,2908,1694,379900
3145,6,2,0.11,2861,3576,439900
3146,6,2,0.11,2909,2786,399900
3147,6,2,0.06,2909,4671,375000
3148,6,2,0.14,2864,4120,375000
3149,6,2,0.11,2909,2816,369000
3150,6,2,0.07,2860,3243,289900
3151,6,2,0.07,2860,2944,359900
3152,6,2,0.11,2907,1963,359900
3153,6,2,0.11,2910,3336,399900
3154,6,2,0.08,2909,5365,550000
3155,6,2,0.1,2861,2984,425000
3156,6,2,0.08,2908,2512,447000
3157,6,2,0.09,2904,3672,299000
3158,6,2,0.11,2885,3144,340000
3159,6,2,0.16,2863,4022,352900
3160,6,2,0.19,2920,3342,369900
3161,6,2,0.1,2907,4333,503000
